schoolid,sex,pped,repeated_grade,msesc
150539,boy,yes,no,-0.4
150539,boy,yes,no,-0.4
150539,boy,yes,no,-0.4
150539,boy,yes,no,-0.4
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,no,-0.12
150540,girl,no,yes,-0.12
150540,boy,no,no,-0.12
150540,boy,no,no,-0.12
150541,girl,no,no,0.19
150541,girl,no,no,0.19
150541,girl,no,no,0.19
150541,girl,no,no,0.19
150541,girl,no,no,0.19
150541,girl,no,no,0.19
150541,girl,no,no,0.19
150541,girl,no,no,0.19
150541,boy,no,no,0.19
150541,boy,no,no,0.19
150541,boy,no,no,0.19
150541,boy,no,no,0.19
150541,boy,no,no,0.19
150542,girl,no,no,0.01
150542,girl,no,no,0.01
150542,girl,no,no,0.01
150542,girl,no,no,0.01
150542,girl,yes,no,0.01
150542,boy,no,no,0.01
150542,boy,no,no,0.01
150542,boy,no,no,0.01
150542,boy,no,no,0.01
150542,boy,no,no,0.01
150542,boy,no,yes,0.01
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,no,0
150543,girl,no,yes,0
150543,boy,no,no,0
150543,boy,no,no,0
150543,boy,no,no,0
150543,boy,no,no,0
150543,boy,no,no,0
150543,boy,no,no,0
150543,boy,no,no,0
150543,boy,no,no,0
150543,boy,no,yes,0
150543,boy,no,yes,0
150543,boy,no,yes,0
150544,girl,no,no,0.57
150544,girl,no,no,0.57
150544,girl,no,no,0.57
150544,girl,no,no,0.57
150544,girl,no,no,0.57
150544,girl,no,no,0.57
150544,girl,no,no,0.57
150544,girl,no,no,0.57
150544,boy,no,no,0.57
150544,boy,no,no,0.57
150544,boy,no,no,0.57
150544,boy,no,no,0.57
150544,boy,no,no,0.57
150544,boy,no,no,0.57
150544,boy,no,no,0.57
160101,girl,no,no,0.05
160101,girl,no,yes,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,girl,yes,no,0.05
160101,boy,yes,no,0.05
160101,boy,yes,no,0.05
160101,boy,yes,no,0.05
160101,boy,yes,no,0.05
160101,boy,yes,no,0.05
160101,boy,yes,yes,0.05
160101,boy,yes,yes,0.05
160202,girl,yes,no,0.48
160202,girl,yes,no,0.48
160202,girl,yes,no,0.48
160202,girl,yes,yes,0.48
160202,girl,yes,yes,0.48
160202,boy,no,yes,0.48
160202,boy,no,yes,0.48
160202,boy,no,yes,0.48
160202,boy,yes,no,0.48
160202,boy,yes,no,0.48
160202,boy,yes,no,0.48
160202,boy,yes,no,0.48
160202,boy,yes,no,0.48
160206,girl,yes,no,0.64
160206,girl,yes,no,0.64
160206,girl,yes,no,0.64
160206,girl,yes,no,0.64
160206,girl,yes,no,0.64
160206,girl,yes,no,0.64
160206,girl,yes,no,0.64
160206,girl,yes,no,0.64
160206,boy,yes,no,0.64
160206,boy,yes,no,0.64
160206,boy,yes,no,0.64
160206,boy,yes,no,0.64
160206,boy,yes,no,0.64
160206,boy,yes,no,0.64
160206,boy,yes,no,0.64
160206,boy,yes,yes,0.64
160206,boy,yes,yes,0.64
160207,girl,no,no,-0.29
160207,girl,no,no,-0.29
160207,girl,no,yes,-0.29
160207,girl,yes,no,-0.29
160207,girl,yes,no,-0.29
160207,girl,yes,no,-0.29
160207,girl,yes,no,-0.29
160207,girl,yes,no,-0.29
160207,girl,yes,no,-0.29
160207,girl,yes,no,-0.29
160207,girl,yes,no,-0.29
160207,girl,yes,no,-0.29
160207,boy,no,no,-0.29
160207,boy,no,no,-0.29
160207,boy,no,no,-0.29
160207,boy,no,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160207,boy,yes,no,-0.29
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,girl,yes,no,-0.3
160308,boy,yes,no,-0.3
160308,boy,yes,no,-0.3
160308,boy,yes,no,-0.3
160308,boy,yes,no,-0.3
160308,boy,yes,no,-0.3
160308,boy,yes,no,-0.3
160308,boy,yes,no,-0.3
160308,boy,yes,no,-0.3
160308,boy,yes,no,-0.3
170101,girl,no,no,-0.01
170101,girl,no,no,-0.01
170101,girl,no,no,-0.01
170101,girl,yes,no,-0.01
170101,girl,yes,no,-0.01
170101,girl,yes,no,-0.01
170101,girl,yes,no,-0.01
170101,girl,yes,no,-0.01
170101,girl,yes,yes,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,no,no,-0.01
170101,boy,yes,no,-0.01
170101,boy,yes,no,-0.01
170101,boy,yes,no,-0.01
170102,girl,no,no,0.64
170102,girl,yes,no,0.64
170102,girl,yes,no,0.64
170102,girl,yes,no,0.64
170102,girl,yes,no,0.64
170102,girl,yes,no,0.64
170102,girl,yes,no,0.64
170102,girl,yes,no,0.64
170102,girl,yes,no,0.64
170102,girl,yes,yes,0.64
170102,boy,no,yes,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170102,boy,yes,no,0.64
170103,boy,no,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,no,0.59
170103,boy,yes,yes,0.59
170204,girl,yes,no,-0.21
170204,girl,yes,no,-0.21
170204,girl,yes,no,-0.21
170204,girl,yes,no,-0.21
170204,girl,yes,no,-0.21
170204,girl,yes,no,-0.21
170204,girl,yes,yes,-0.21
170204,boy,no,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,no,-0.21
170204,boy,yes,yes,-0.21
170205,girl,no,no,-0.13
170205,girl,no,no,-0.13
170205,girl,no,no,-0.13
170205,girl,no,no,-0.13
170205,girl,no,no,-0.13
170205,girl,yes,no,-0.13
170205,girl,yes,no,-0.13
170205,girl,yes,no,-0.13
170205,girl,yes,no,-0.13
170205,girl,yes,no,-0.13
170205,boy,no,no,-0.13
170205,boy,no,no,-0.13
170205,boy,no,no,-0.13
170205,boy,no,no,-0.13
170205,boy,yes,no,-0.13
170205,boy,yes,no,-0.13
170205,boy,yes,no,-0.13
170205,boy,yes,no,-0.13
170205,boy,yes,no,-0.13
170205,boy,yes,no,-0.13
170205,boy,yes,no,-0.13
170205,boy,yes,no,-0.13
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,girl,yes,no,-0.16
170206,boy,yes,no,-0.16
170206,boy,yes,no,-0.16
170206,boy,yes,no,-0.16
170206,boy,yes,no,-0.16
170206,boy,yes,no,-0.16
170206,boy,yes,no,-0.16
170207,girl,no,no,-0.2
170207,girl,no,no,-0.2
170207,girl,no,no,-0.2
170207,girl,no,no,-0.2
170207,girl,no,no,-0.2
170207,girl,no,no,-0.2
170207,girl,no,no,-0.2
170207,girl,no,no,-0.2
170207,girl,yes,no,-0.2
170207,girl,yes,no,-0.2
170207,girl,yes,no,-0.2
170207,girl,yes,no,-0.2
170207,boy,no,no,-0.2
170207,boy,no,no,-0.2
170207,boy,no,no,-0.2
170207,boy,no,no,-0.2
170207,boy,no,yes,-0.2
170207,boy,no,yes,-0.2
170207,boy,no,yes,-0.2
170207,boy,yes,no,-0.2
170207,boy,yes,no,-0.2
170208,girl,no,no,-0.3
170208,girl,no,no,-0.3
170208,girl,no,no,-0.3
170208,girl,no,no,-0.3
170208,girl,no,no,-0.3
170208,girl,no,yes,-0.3
170208,girl,yes,no,-0.3
170208,girl,yes,no,-0.3
170208,girl,yes,no,-0.3
170208,girl,yes,no,-0.3
170208,boy,no,no,-0.3
170208,boy,no,no,-0.3
170208,boy,no,no,-0.3
170208,boy,no,no,-0.3
170208,boy,no,no,-0.3
170208,boy,no,no,-0.3
170208,boy,no,no,-0.3
170208,boy,yes,no,-0.3
170208,boy,yes,no,-0.3
170208,boy,yes,no,-0.3
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,no,0.02
170311,girl,no,yes,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,no,0.02
170311,boy,no,yes,0.02
170311,boy,yes,no,0.02
170311,boy,yes,no,0.02
170311,boy,yes,no,0.02
170312,girl,no,no,0.31
170312,girl,no,no,0.31
170312,girl,no,yes,0.31
170312,boy,no,no,0.31
170312,boy,no,no,0.31
170312,boy,no,no,0.31
170312,boy,no,no,0.31
170312,boy,no,no,0.31
170312,boy,no,no,0.31
170313,girl,no,no,-0.24
170313,girl,no,no,-0.24
170313,girl,no,no,-0.24
170313,girl,no,no,-0.24
170313,girl,no,no,-0.24
170313,girl,no,no,-0.24
170313,girl,no,yes,-0.24
170313,girl,yes,no,-0.24
170313,girl,yes,no,-0.24
170313,girl,yes,no,-0.24
170313,girl,yes,no,-0.24
170313,girl,yes,no,-0.24
170313,girl,yes,no,-0.24
170313,girl,yes,no,-0.24
170313,girl,yes,no,-0.24
170313,girl,yes,no,-0.24
170313,boy,no,no,-0.24
170313,boy,no,no,-0.24
170313,boy,no,no,-0.24
170313,boy,no,no,-0.24
170313,boy,no,no,-0.24
170313,boy,no,no,-0.24
170313,boy,no,yes,-0.24
170313,boy,yes,no,-0.24
170313,boy,yes,no,-0.24
170313,boy,yes,no,-0.24
170313,boy,yes,no,-0.24
170314,girl,no,no,0.07
170314,girl,no,no,0.07
170314,girl,no,no,0.07
170314,boy,no,no,0.07
170314,boy,no,no,0.07
170314,boy,no,no,0.07
170314,boy,no,no,0.07
170314,boy,no,no,0.07
170314,boy,no,no,0.07
170314,boy,yes,no,0.07
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,no,0.64
180101,girl,yes,yes,0.64
180101,boy,yes,no,0.64
180101,boy,yes,no,0.64
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,girl,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,no,-0.25
180102,boy,yes,yes,-0.25
180104,girl,no,no,0.16
180104,girl,no,no,0.16
180104,girl,no,no,0.16
180104,girl,no,no,0.16
180104,girl,no,no,0.16
180104,girl,no,no,0.16
180104,girl,no,no,0.16
180104,girl,no,no,0.16
180104,girl,yes,no,0.16
180104,girl,yes,no,0.16
180104,boy,no,no,0.16
180104,boy,no,no,0.16
180104,boy,no,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180104,boy,yes,no,0.16
180105,girl,no,no,0.19
180105,girl,no,no,0.19
180105,girl,no,no,0.19
180105,girl,no,no,0.19
180105,girl,yes,no,0.19
180105,girl,yes,no,0.19
180105,girl,yes,no,0.19
180105,girl,yes,no,0.19
180105,girl,yes,no,0.19
180105,boy,no,no,0.19
180105,boy,no,no,0.19
180105,boy,no,no,0.19
180105,boy,no,no,0.19
180105,boy,no,no,0.19
180105,boy,no,no,0.19
180105,boy,no,no,0.19
180105,boy,yes,no,0.19
180105,boy,yes,no,0.19
180106,girl,no,no,1.27
180106,girl,no,no,1.27
180106,girl,no,no,1.27
180106,girl,no,yes,1.27
180106,girl,no,yes,1.27
180106,girl,yes,no,1.27
180106,girl,yes,no,1.27
180106,girl,yes,no,1.27
180106,girl,yes,no,1.27
180106,girl,yes,no,1.27
180106,boy,no,no,1.27
180106,boy,no,no,1.27
180106,boy,no,no,1.27
180106,boy,no,no,1.27
180106,boy,no,yes,1.27
180106,boy,no,yes,1.27
180106,boy,yes,no,1.27
180106,boy,yes,no,1.27
180106,boy,yes,no,1.27
180106,boy,yes,no,1.27
180106,boy,yes,no,1.27
180106,boy,yes,no,1.27
180106,boy,yes,no,1.27
180106,boy,yes,no,1.27
180106,boy,yes,yes,1.27
180106,boy,yes,yes,1.27
180107,girl,yes,no,0.38
180107,girl,yes,no,0.38
180107,girl,yes,no,0.38
180107,girl,yes,no,0.38
180107,girl,yes,no,0.38
180107,girl,yes,no,0.38
180107,girl,yes,no,0.38
180107,girl,yes,no,0.38
180107,boy,no,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180107,boy,yes,no,0.38
180208,girl,no,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,no,0.09
180208,girl,yes,yes,0.09
180208,boy,no,no,0.09
180208,boy,no,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,no,0.09
180208,boy,yes,yes,0.09
180208,boy,yes,yes,0.09
180210,girl,no,no,0.79
180210,girl,no,no,0.79
180210,girl,no,no,0.79
180210,girl,no,no,0.79
180210,girl,yes,no,0.79
180210,girl,yes,no,0.79
180210,girl,yes,no,0.79
180210,girl,yes,no,0.79
180210,girl,yes,no,0.79
180210,girl,yes,no,0.79
180210,girl,yes,no,0.79
180210,girl,yes,no,0.79
180210,girl,yes,no,0.79
180210,boy,no,no,0.79
180210,boy,no,no,0.79
180210,boy,no,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180210,boy,yes,no,0.79
180211,girl,no,no,0.86
180211,girl,no,no,0.86
180211,girl,no,yes,0.86
180211,girl,yes,no,0.86
180211,girl,yes,no,0.86
180211,girl,yes,no,0.86
180211,girl,yes,no,0.86
180211,girl,yes,no,0.86
180211,girl,yes,no,0.86
180211,girl,yes,no,0.86
180211,girl,yes,no,0.86
180211,boy,no,no,0.86
180211,boy,no,no,0.86
180211,boy,no,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,no,0.86
180211,boy,yes,yes,0.86
180211,boy,yes,yes,0.86
180211,boy,yes,yes,0.86
180211,boy,yes,yes,0.86
180213,girl,no,no,0.13
180213,girl,no,no,0.13
180213,girl,no,no,0.13
180213,girl,yes,no,0.13
180213,girl,yes,no,0.13
180213,girl,yes,no,0.13
180213,girl,yes,no,0.13
180213,girl,yes,no,0.13
180213,boy,no,no,0.13
180213,boy,no,no,0.13
180213,boy,no,no,0.13
180213,boy,no,no,0.13
180213,boy,no,no,0.13
180213,boy,no,no,0.13
180213,boy,yes,no,0.13
180213,boy,yes,no,0.13
180213,boy,yes,no,0.13
180213,boy,yes,no,0.13
180213,boy,yes,no,0.13
180213,boy,yes,no,0.13
180213,boy,yes,no,0.13
180213,boy,yes,yes,0.13
180213,boy,yes,yes,0.13
180214,boy,no,no,0.02
180214,boy,no,no,0.02
180214,boy,no,no,0.02
180214,boy,no,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,no,0.02
180214,boy,yes,yes,0.02
180215,girl,no,no,0.59
180215,girl,no,yes,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,no,0.59
180215,girl,yes,yes,0.59
180215,girl,yes,yes,0.59
180215,girl,yes,yes,0.59
180215,boy,no,no,0.59
180215,boy,no,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,no,0.59
180215,boy,yes,yes,0.59
180216,boy,no,no,0.24
180216,boy,no,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180216,boy,yes,no,0.24
180218,girl,no,no,0.27
180218,girl,no,no,0.27
180218,girl,no,no,0.27
180218,girl,no,no,0.27
180218,girl,yes,no,0.27
180218,girl,yes,no,0.27
180218,girl,yes,no,0.27
180218,girl,yes,no,0.27
180218,girl,yes,no,0.27
180218,girl,yes,no,0.27
180218,girl,yes,no,0.27
180218,girl,yes,no,0.27
180218,girl,yes,yes,0.27
180218,boy,no,no,0.27
180218,boy,no,no,0.27
180218,boy,no,no,0.27
180218,boy,no,no,0.27
180218,boy,yes,no,0.27
180218,boy,yes,no,0.27
180218,boy,yes,no,0.27
180218,boy,yes,no,0.27
180218,boy,yes,no,0.27
180218,boy,yes,no,0.27
180218,boy,yes,yes,0.27
180219,girl,no,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,girl,yes,no,-0.24
180219,boy,no,no,-0.24
180219,boy,no,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180219,boy,yes,no,-0.24
180220,boy,no,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180220,boy,yes,no,0.34
180221,girl,no,no,-0.11
180221,girl,no,no,-0.11
180221,girl,no,yes,-0.11
180221,girl,no,yes,-0.11
180221,girl,yes,no,-0.11
180221,girl,yes,no,-0.11
180221,girl,yes,no,-0.11
180221,girl,yes,no,-0.11
180221,girl,yes,no,-0.11
180221,girl,yes,no,-0.11
180221,girl,yes,no,-0.11
180221,girl,yes,no,-0.11
180221,boy,no,no,-0.11
180221,boy,no,no,-0.11
180221,boy,no,no,-0.11
180221,boy,no,no,-0.11
180221,boy,no,no,-0.11
180221,boy,yes,no,-0.11
180221,boy,yes,no,-0.11
180221,boy,yes,no,-0.11
180221,boy,yes,no,-0.11
180221,boy,yes,no,-0.11
180221,boy,yes,yes,-0.11
180221,boy,yes,yes,-0.11
180222,girl,no,no,0.32
180222,girl,no,no,0.32
180222,girl,no,no,0.32
180222,girl,no,no,0.32
